Country Code,year,edu_spend_by_gdp
HIC,2012,4.782320023
HKG,2012,3.509609938
HND,2012,6.299727936
HPC,2012,3.281669974
HRV,2012,
HTI,2012,
HUN,2012,4.142499924
IBD,2012,4.231961661
IBT,2012,3.637160085
IDA,2012,3.18682003
IDB,2012,3.434469938
IDN,2012,3.407480001
IDX,2012,2.912194967
IMN,2012,
IND,2012,3.867500067
INX,2012,
IRL,2012,5.707779884
IRN,2012,2.938999891
IRQ,2012,
ISL,2012,7.582230091
ISR,2012,5.575419903
ITA,2012,4.034810066
JAM,2012,6.112460136
JOR,2012,3.637160085
JPN,2012,3.419450045
KAZ,2012,3.901637013
KEN,2012,4.931210041
KGZ,2012,7.384230137
KHM,2012,1.230620027
KIR,2012,12.499488
KNA,2012,2.492001454
KOR,2012,
KWT,2012,
LAC,2012,4.883480072
LAO,2012,1.821470022
LBN,2012,2.14902997
LBR,2012,1.777119994
LBY,2012,
LCA,2012,3.290980101
LCN,2012,4.768290043
LDC,2012,2.637569904
LIC,2012,2.566405871
LIE,2012,
LKA,2012,1.453420043
LMC,2012,3.781251248
LMY,2012,3.637160085
LSO,2012,
LTE,2012,4.389280081
LTU,2012,4.782320023
LUX,2012,3.87816
LVA,2012,6.83852005
MAC,2012,3.325160027
MAF,2012,
MAR,2012,5.552948386
MCO,2012,1.780040026
MDA,2012,6.983389854
MDG,2012,2.340670109
MDV,2012,3.34085989
MEA,2012,3.572300087
MEX,2012,4.883480072
MHL,2012,
MIC,2012,4.018030167
MKD,2012,
MLI,2012,3.479490042
MLT,2012,6.247889996
MMR,2012,
MNA,2012,3.637160085
MNE,2012,
MNG,2012,5.19520998
MNP,2012,
MOZ,2012,5.557509899
MRT,2012,2.158210039
MUS,2012,3.418200016
MWI,2012,2.528611856
MYS,2012,5.739029884
NAC,2012,
NAM,2012,9.24281238
NCL,2012,
NER,2012,3.18682003
NGA,2012,0.549233086
NIC,2012,
NLD,2012,5.366940022
NOR,2012,7.327660084
NPL,2012,3.297369957
NRU,2012,
NZL,2012,
OED,2012,4.898620129
OMN,2012,
OSS,2012,5.133346068
PAK,2012,1.978790045
PAN,2012,
PER,2012,2.92276001
PHL,2012,
PLW,2012,
PNG,2012,
POL,2012,4.833119869
PRE,2012,2.68840026
PRI,2012,
PRK,2012,
PRT,2012,4.942269802
PRY,2012,3.668790102
PSE,2012,4.742109776
PSS,2012,
PST,2012,4.942269802
PYF,2012,
QAT,2012,3.50744009
ROU,2012,2.823460102
RUS,2012,3.793100119
RWA,2012,4.421030045
SAS,2012,2.736434937
SAU,2012,
SDN,2012,
SEN,2012,4.776989937
SGP,2012,3.070859909
SLB,2012,
SLE,2012,1.842049956
SLV,2012,3.712440014
SMR,2012,
SOM,2012,
SRB,2012,
SSA,2012,3.376519918
SSD,2012,1.576749381
SSF,2012,3.397359967
SST,2012,4.673409939
STP,2012,6.928460121
SUR,2012,
SVK,2012,3.854909897
SVN,2012,5.670229912
SWE,2012,7.574560165
SWZ,2012,5.593282198
SXM,2012,4.618348728
SYC,2012,2.542160034
SYR,2012,
TCA,2012,2.697493265
TCD,2012,2.206150055
TEA,2012,4.472440004
TEC,2012,3.847368566
TGO,2012,3.376519918
THA,2012,4.536709785
TJK,2012,4.018030167
TKM,2012,3.049249887
TLA,2012,4.653100014
TLS,2012,7.162149906
TMN,2012,3.288079988
TON,2012,
TSA,2012,2.736434937
TSS,2012,3.397359967
TTO,2012,3.573980006
TUN,2012,5.950860023
TUR,2012,4.387219906
TUV,2012,
TZA,2012,4.229643003
UGA,2012,1.797469974
UKR,2012,6.442699909
UMC,2012,4.387219906
URY,2012,4.093533383
USA,2012,
UZB,2012,
VCT,2012,
VEN,2012,
VGB,2012,3.555607288
VIR,2012,
VNM,2012,4.408170223
VUT,2012,
WLD,2012,4.034810066
WSM,2012,4.891707228
XKX,2012,
YEM,2012,
ZAF,2012,5.523230076
ZMB,2012,3.695002428
ZWE,2012,6.07020998
ABW,2013,6.442959785
AFE,2013,4.637694464
AFG,2013,3.454459906
AFW,2013,2.940209985
AGO,2013,4.438949513
ALB,2013,3.539299965
AND,2013,2.506160021
ARB,2013,
ARE,2013,
ARG,2013,5.436610222
ARM,2013,2.650180101
ASM,2013,
ATG,2013,2.359721431
AUS,2013,
AUT,2013,5.594059944
AZE,2013,2.442130089
BDI,2013,5.995399952
BEL,2013,6.601359844
BEN,2013,3.327510118
BFA,2013,4.083439827
BGD,2013,1.966160059
BGR,2013,4.057660103
BHR,2013,2.382869959
BHS,2013,2.424288424
BIH,2013,
BLR,2013,5.009419918
BLZ,2013,5.124740124
BMU,2013,2.279503207
BOL,2013,6.803219795
BRA,2013,5.838850021
BRB,2013,4.503069878
BRN,2013,
BTN,2013,5.165639877
BWA,2013,8.017206406
CAF,2013,2.638214238
CAN,2013,4.589009762
CEB,2013,4.501279831
CHE,2013,4.913929939
CHI,2013,
CHL,2013,4.548140049
CHN,2013,
CIV,2013,3.458600044
CMR,2013,2.655479908
COD,2013,2.062210083
COG,2013,5.013881409
COL,2013,4.878550053
COM,2013,2.382760048
CPV,2013,4.561570168
CRI,2013,6.687399864
CSS,2013,3.752758729
CUB,2013,10.67169596
CUW,2013,5.116330147
CYM,2013,
CYP,2013,6.467470169
CZE,2013,4.02132988
DEU,2013,4.839119911
DJI,2013,4.647825331
DMA,2013,4.354281032
DNK,2013,8.468640327
DOM,2013,3.62818152
DZA,2013,6.659060355
EAP,2013,4.326179981
EAR,2013,4.498549938
EAS,2013,3.942170024
ECA,2013,4.677114964
ECS,2013,4.997809887
ECU,2013,4.929979801
EGY,2013,
EMU,2013,5.248534918
ERI,2013,
ESP,2013,4.328519821
EST,2013,4.780069828
ETH,2013,4.498549938
EUU,2013,4.997809887
FCS,2013,3.571994901
FIN,2013,7.152880192
FJI,2013,3.882889986
FRA,2013,
FRO,2013,
FSM,2013,12.34388319
GAB,2013,3.029710054
GBR,2013,5.525300026
GEO,2013,2.833096686
GHA,2013,4.576469898
GIB,2013,
GIN,2013,2.63421011
GMB,2013,1.818390012
GNB,2013,2.010270119
GNQ,2013,
GRC,2013,
GRD,2013,
GRL,2013,
GTM,2013,2.888089895
GUM,2013,
GUY,2013,
HIC,2013,4.780069828
HKG,2013,3.760319948
HND,2013,5.874929905
HPC,2013,3.454459906
HRV,2013,4.501279831
HTI,2013,
HUN,2013,4.189219952
IBD,2013,4.29186511
IBT,2013,3.78372228
IDA,2013,3.327510118
IDB,2013,4.925545794
IDN,2013,3.359040022
IDX,2013,3.233809948
IMN,2013,
IND,2013,3.844670057
INX,2013,
IRL,2013,5.231770039
IRN,2013,2.852790117
IRQ,2013,
ISL,2013,7.448689938
ISR,2013,5.78606987
ITA,2013,4.121920109
JAM,2013,6.251080036
JOR,2013,3.78372228
JPN,2013,3.408750057
KAZ,2013,3.445648866
KEN,2013,4.837210178
KGZ,2013,6.780200005
KHM,2013,1.576480031
KIR,2013,12.09029426
KNA,2013,3.262058572
KOR,2013,
KWT,2013,
LAC,2013,4.904264927
LAO,2013,3.233809948
LBN,2013,2.433969975
LBR,2013,1.690780044
LBY,2013,
LCA,2013,3.876610041
LCN,2013,4.878550053
LDC,2013,3.204280019
LIC,2013,2.850709915
LIE,2013,
LKA,2013,1.564589977
LMC,2013,4.438949513
LMY,2013,3.721709967
LSO,2013,
LTE,2013,4.441089869
LTU,2013,4.624169827
LUX,2013,
LVA,2013,7.249629974
MAC,2013,2.050489902
MAF,2013,
MAR,2013,
MCO,2013,1.334400058
MDA,2013,5.909755165
MDG,2013,1.776939988
MDV,2013,3.388299942
MEA,2013,3.78372228
MEX,2013,4.508580208
MHL,2013,
MIC,2013,4.391879761
MKD,2013,
MLI,2013,3.284650087
MLT,2013,7.406720161
MMR,2013,
MNA,2013,3.454459906
MNE,2013,
MNG,2013,4.940770149
MNP,2013,
MOZ,2013,6.035769939
MRT,2013,2.293540001
MUS,2013,3.567759991
MWI,2013,3.721709967
MYS,2013,5.481200218
NAC,2013,4.589009762
NAM,2013,8.595416595
NCL,2013,
NER,2013,3.689529896
NGA,2013,0.534206768
NIC,2013,
NLD,2013,5.484179974
NOR,2013,7.439060211
NPL,2013,3.018110037
NRU,2013,
NZL,2013,5.888559818
OED,2013,4.997809887
OMN,2013,4.353839874
OSS,2013,5.084610297
PAK,2013,2.236989975
PAN,2013,
PER,2013,3.297290087
PHL,2013,
PLW,2013,
PNG,2013,
POL,2013,4.997809887
PRE,2013,3.284650087
PRI,2013,6.481080055
PRK,2013,
PRT,2013,5.265299797
PRY,2013,2.678711939
PSE,2013,4.89467001
PSS,2013,
PST,2013,5.009419918
PYF,2013,
QAT,2013,4.073840141
ROU,2013,3.067850113
RUS,2013,3.763829947
RWA,2013,4.74214983
SAS,2013,2.492135048
SAU,2013,
SDN,2013,
SEN,2013,5.686560154
SGP,2013,2.85435009
SLB,2013,
SLE,2013,1.521289945
SLV,2013,3.801490068
SMR,2013,3.267235347
SOM,2013,
SRB,2013,
SSA,2013,3.513180017
SSD,2013,1.024500012
SSF,2013,3.567759991
SST,2013,4.932340062
STP,2013,6.685090065
SUR,2013,
SVK,2013,4.060780048
SVN,2013,5.467679977
SWE,2013,7.646570206
SWZ,2013,5.084610297
SXM,2013,
SYC,2013,3.618400097
SYR,2013,
TCA,2013,2.804786951
TCD,2013,2.850709915
TEA,2013,4.326179981
TEC,2013,4.344810009
TGO,2013,3.17475009
THA,2013,4.1240201
TJK,2013,5.293976179
TKM,2013,
TLA,2013,4.548140049
TLS,2013,5.666329861
TMN,2013,
TON,2013,
TSA,2013,2.492135048
TSS,2013,3.567759991
TTO,2013,3.752758729
TUN,2013,
TUR,2013,4.344810009
TUV,2013,
TZA,2013,4.637694464
UGA,2013,1.871140003
UKR,2013,6.41989994
UMC,2013,4.344810009
URY,2013,4.238920212
USA,2013,
UZB,2013,5.741909981
VCT,2013,
VEN,2013,
VGB,2013,4.458112107
VIR,2013,
VNM,2013,4.528339863
VUT,2013,
WLD,2013,4.344810009
WSM,2013,4.614860649
XKX,2013,
YEM,2013,
ZAF,2013,5.350719929
ZMB,2013,3.718207109
ZWE,2013,5.995979786
ABW,2014,5.851280212
AFE,2014,4.659659863
AFG,2014,3.695219994
AFW,2014,2.666670084
AGO,2014,
ALB,2014,3.181777346
AND,2014,3.074209929
ARB,2014,
ARE,2014,
ARG,2014,5.361440182
ARM,2014,2.247240067
ASM,2014,
ATG,2014,2.304440938
AUS,2014,
AUT,2014,5.49766016
AZE,2014,2.633039951
BDI,2014,6.784520149
BEL,2014,6.558650017
BEN,2014,3.161789894
BFA,2014,4.053299904
BGD,2014,2.098716631
BGR,2014,
BHR,2014,2.369189978
BHS,2014,2.247147055
BIH,2014,3.314739657
BLR,2014,4.818329811
BLZ,2014,5.139500141
BMU,2014,1.536880016
BOL,2014,7.478129864
BRA,2014,5.948480129
BRB,2014,5.359509945
BRN,2014,3.353219986
BTN,2014,5.461830139
BWA,2014,7.88874189
CAF,2014,2.220153317
CAN,2014,4.843589783
CEB,2014,4.507669926
CHE,2014,4.930570126
CHI,2014,
CHL,2014,4.751679897
CHN,2014,
CIV,2014,3.314169884
CMR,2014,2.583960056
COD,2014,1.951429963
COG,2014,3.182569981
COL,2014,4.629459858
COM,2014,2.744729996
CPV,2014,4.521349907
CRI,2014,6.67952013
CSS,2014,3.59013797
CUB,2014,9.607456845
CUW,2014,5.954647186
CYM,2014,
CYP,2014,6.421110153
CZE,2014,3.936039925
DEU,2014,4.825829983
DJI,2014,4.384075213
DMA,2014,4.332166301
DNK,2014,7.638339996
DOM,2014,3.622434431
DZA,2014,6.548898415
EAP,2014,3.540123121
EAR,2014,3.898780232
EAS,2014,3.540123121
ECA,2014,4.412580013
ECS,2014,4.878200054
ECU,2014,5.210209846
EGY,2014,
EMU,2014,5.120069981
ERI,2014,
ESP,2014,4.275249958
EST,2014,4.325860023
ETH,2014,4.602019787
EUU,2014,4.93859005
FCS,2014,3.671705008
FIN,2014,7.138329983
FJI,2014,3.769609236
FRA,2014,
FRO,2014,
FSM,2014,12.22816809
GAB,2014,2.666670084
GBR,2014,5.601349831
GEO,2014,2.941139477
GHA,2014,4.39978981
GIB,2014,
GIN,2014,2.422810078
GMB,2014,2.230940104
GNB,2014,
GNQ,2014,
GRC,2014,
GRD,2014,4.477565948
GRL,2014,
GTM,2014,2.985620022
GUM,2014,
GUY,2014,4.360330105
HIC,2014,4.825829983
HKG,2014,3.572550058
HND,2014,7.090119839
HPC,2014,3.355285048
HRV,2014,
HTI,2014,1.752269983
HUN,2014,4.60187006
IBD,2014,3.966528647
IBT,2014,3.695990086
IDA,2014,3.384880066
IDB,2014,4.015734911
IDN,2014,3.288009882
IDX,2014,3.384880066
IMN,2014,
IND,2014,3.898780232
INX,2014,
IRL,2014,4.735549927
IRN,2014,2.61668992
IRQ,2014,
ISL,2014,7.641409874
ISR,2014,5.709070206
ITA,2014,4.040269852
JAM,2014,6.015860081
JOR,2014,3.766924087
JPN,2014,3.415299892
KAZ,2014,3.429039545
KEN,2014,4.717299938
KGZ,2014,5.531599998
KHM,2014,1.44690001
KIR,2014,11.51313604
KNA,2014,2.853075038
KOR,2014,
KWT,2014,
LAC,2014,4.84877491
LAO,2014,2.937809944
LBN,2014,
LBR,2014,2.200050116
LBY,2014,
LCA,2014,3.891429901
LCN,2014,4.690569878
LDC,2014,3.243739963
LIC,2014,2.853460073
LIE,2014,
LKA,2014,1.858590007
LMC,2014,3.667111664
LMY,2014,3.695219994
LSO,2014,
LTE,2014,4.629459858
LTU,2014,4.507669926
LUX,2014,3.855690002
LVA,2014,5.474790096
MAC,2014,2.048530102
MAF,2014,
MAR,2014,5.482760366
MCO,2014,1.021860003
MDA,2014,6.338069916
MDG,2014,2.381230116
MDV,2014,3.088589907
MEA,2014,
MEX,2014,5.068089962
MHL,2014,
MIC,2014,3.898780232
MKD,2014,
MLI,2014,3.648190022
MLT,2014,6.849730015
MMR,2014,
MNA,2014,
MNE,2014,
MNG,2014,4.714849949
MNP,2014,
MOZ,2014,6.399208435
MRT,2014,2.557964235
MUS,2014,4.815149784
MWI,2014,3.325690031
MYS,2014,5.212639809
NAC,2014,4.843589783
NAM,2014,3.667111664
NCL,2014,
NER,2014,5.103680134
NGA,2014,0.470742539
NIC,2014,4.0832901
NLD,2014,5.402050018
NOR,2014,7.644030094
NPL,2014,3.47213006
NRU,2014,4.472784259
NZL,2014,5.808539867
OED,2014,4.93859005
OMN,2014,
OSS,2014,5.618129969
PAK,2014,2.204339981
PAN,2014,3.08107996
PER,2014,3.695990086
PHL,2014,2.664542381
PLW,2014,
PNG,2014,
POL,2014,4.93859005
PRE,2014,3.182569981
PRI,2014,6.072659969
PRK,2014,
PRT,2014,5.120069981
PRY,2014,2.596558946
PSE,2014,
PSS,2014,
PST,2014,5.025320053
PYF,2014,
QAT,2014,3.605350018
ROU,2014,3.124949932
RUS,2014,4.013879776
RWA,2014,4.19644022
SAS,2014,2.785423346
SAU,2014,
SDN,2014,
SEN,2014,5.729070187
SGP,2014,3.013586655
SLB,2014,
SLE,2014,1.702250004
SLV,2014,3.824160099
SMR,2014,3.19357628
SOM,2014,
SRB,2014,
SSA,2014,3.355285048
SSD,2014,1.232460022
SSF,2014,3.384880066
SST,2014,4.815149784
STP,2014,4.432169914
SUR,2014,
SVK,2014,4.204460144
SVN,2014,5.343289852
SWE,2014,7.629240036
SWZ,2014,7.357389927
SXM,2014,3.067594897
SYC,2014,3.952470064
SYR,2014,
TCA,2014,2.746546316
TCD,2014,2.320312296
TEA,2014,3.540123121
TEC,2014,4.213229895
TGO,2014,3.423769951
THA,2014,3.919177519
TJK,2014,5.59398899
TKM,2014,
TLA,2014,4.448405027
TLS,2014,7.514309883
TMN,2014,3.766924087
TON,2014,
TSA,2014,2.785423346
TSS,2014,3.384880066
TTO,2014,3.59013797
TUN,2014,
TUR,2014,4.412580013
TUV,2014,
TZA,2014,3.384880066
UGA,2014,1.914720058
UKR,2014,5.874939919
UMC,2014,4.521019936
URY,2014,4.267350197
USA,2014,
UZB,2014,5.713230133
VCT,2014,
VEN,2014,
VGB,2014,4.009198041
VIR,2014,
VNM,2014,3.540123121
VUT,2014,5.181950092
WLD,2014,4.204460144
WSM,2014,5.4139216
XKX,2014,
YEM,2014,
ZAF,2014,5.489779949
ZMB,2014,5.152257068
ZWE,2014,6.13835001
ABW,2015,5.888269901
AFE,2015,4.737918689
AFG,2015,3.255800009
AFW,2015,3.138829947
AGO,2015,3.486895804
ALB,2015,3.437969923
AND,2015,3.28034997
ARB,2015,
ARE,2015,
ARG,2015,5.776110172
ARM,2015,2.80591011
ASM,2015,
ATG,2015,1.99347553
AUS,2015,
AUT,2015,5.491449833
AZE,2015,2.951679945
BDI,2015,6.371339798
BEL,2015,6.469639778
BEN,2015,3.17298007
BFA,2015,3.67008996
BGD,2015,1.872254171
BGR,2015,
BHR,2015,2.553440094
BHS,2015,2.272317592
BIH,2015,3.018112867
BLR,2015,4.787509918
BLZ,2015,5.357110023
BMU,2015,1.501639962
BOL,2015,8.143429756
BRA,2015,6.24105978
BRB,2015,5.159975172
BRN,2015,
BTN,2015,6.928890228
BWA,2015,8.394579416
CAF,2015,1.910228588
CAN,2015,4.739379883
CEB,2015,4.787479877
CHE,2015,4.99559021
CHI,2015,
CHL,2015,4.903900146
CHN,2015,
CIV,2015,3.494129896
CMR,2015,2.657919884
COD,2015,2.170439959
COG,2015,3.138829947
COL,2015,4.470389843
COM,2015,2.545059919
CPV,2015,4.806220055
CRI,2015,6.87349987
CSS,2015,4.424593308
CUB,2015,8.963357856
CUW,2015,5.95011209
CYM,2015,
CYP,2015,6.304910183
CZE,2015,5.719130039
DEU,2015,4.76157999
DJI,2015,3.598949909
DMA,2015,3.407119989
DNK,2015,
DOM,2015,3.604002773
DZA,2015,6.176330146
EAP,2015,3.583600044
EAR,2015,4.023880124
EAS,2015,3.50010227
ECA,2015,4.305500031
ECS,2015,4.840889931
ECU,2015,5.105700016
EGY,2015,
EMU,2015,4.924779892
ERI,2015,
ESP,2015,4.2490201
EST,2015,5.051270008
ETH,2015,4.737918689
EUU,2015,4.894269943
FCS,2015,3.255800009
FIN,2015,7.071990013
FJI,2015,4.80931781
FRA,2015,
FRO,2015,
FSM,2015,12.40791988
GAB,2015,2.824359858
GBR,2015,5.55452013
GEO,2015,3.108703689
GHA,2015,4.434050083
GIB,2015,
GIN,2015,2.517139912
GMB,2015,2.160029888
GNB,2015,
GNQ,2015,
GRC,2015,3.682399988
GRD,2015,4.23861036
GRL,2015,
GTM,2015,3.030329943
GUM,2015,
GUY,2015,3.895699978
HIC,2015,4.774529934
HKG,2015,3.262120008
HND,2015,6.412970066
HPC,2015,3.570624948
HRV,2015,
HTI,2015,1.854979992
HUN,2015,4.495399952
IBD,2015,4.214994907
IBT,2015,3.834029913
IDA,2015,3.494129896
IDB,2015,3.316479921
IDN,2015,3.583600044
IDX,2015,3.598949909
IMN,2015,
IND,2015,4.114570141
INX,2015,
IRL,2015,3.624380112
IRN,2015,2.629110098
IRQ,2015,
ISL,2015,7.457970142
ISR,2015,5.810910225
ITA,2015,4.0542202
JAM,2015,5.455220222
JOR,2015,3.712721334
JPN,2015,3.312210083
KAZ,2015,2.788579941
KEN,2015,4.743500233
KGZ,2015,5.985509872
KHM,2015,
KIR,2015,10.7683902
KNA,2015,2.549380064
KOR,2015,4.454239845
KWT,2015,
LAC,2015,4.760634899
LAO,2015,2.736897879
LBN,2015,
LBR,2015,2.115874682
LBY,2015,
LCA,2015,3.880880117
LCN,2015,4.447491575
LDC,2015,3.25902009
LIC,2015,3.236831372
LIE,2015,
LKA,2015,2.109980106
LMC,2015,3.895575755
LMY,2015,3.757120721
LSO,2015,7.642720557
LTE,2015,4.470389843
LTU,2015,4.216460228
LUX,2015,3.767920017
LVA,2015,5.466700077
MAC,2015,3.002470016
MAF,2015,
MAR,2015,5.133369044
MCO,2015,
MDA,2015,5.766654059
MDG,2015,2.210119963
MDV,2015,3.868599892
MEA,2015,3.712721334
MEX,2015,5.050879955
MHL,2015,
MIC,2015,4.096500158
MKD,2015,
MLI,2015,3.801520109
MLT,2015,4.913529873
MMR,2015,
MNA,2015,3.712721334
MNE,2015,
MNG,2015,4.223619938
MNP,2015,
MOZ,2015,5.915156606
MRT,2015,2.829565989
MUS,2015,4.758470058
MWI,2015,3.853980064
MYS,2015,4.894869804
NAC,2015,4.835005045
NAM,2015,9.850768502
NCL,2015,
NER,2015,4.486690044
NGA,2015,0.436954905
NIC,2015,4.078430176
NLD,2015,5.278029919
NOR,2015,7.523349762
NPL,2015,3.25902009
NRU,2015,6.252602941
NZL,2015,5.707349777
OED,2015,4.930630207
OMN,2015,
OSS,2015,5.203108619
PAK,2015,2.38609004
PAN,2015,3.265520096
PER,2015,3.969330072
PHL,2015,2.830523038
PLW,2015,
PNG,2015,1.62515691
POL,2015,4.787479877
PRE,2015,3.236831372
PRI,2015,3.340322417
PRK,2015,
PRT,2015,4.894269943
PRY,2015,3.333778229
PSE,2015,4.663219929
PSS,2015,
PST,2015,4.912450075
PYF,2015,
QAT,2015,
ROU,2015,3.106930017
RUS,2015,3.834029913
RWA,2015,3.647119999
SAS,2015,2.684500098
SAU,2015,
SDN,2015,
SEN,2015,5.45637989
SGP,2015,2.991618705
SLB,2015,
SLE,2015,3.217862736
SLV,2015,3.909879923
SMR,2015,3.119142796
SOM,2015,
SRB,2015,
SSA,2015,3.647119999
SSD,2015,1.465559959
SSF,2015,3.65860498
SST,2015,5.051270008
STP,2015,4.697949886
SUR,2015,5.534796105
SVK,2015,4.564169884
SVN,2015,4.955289841
SWE,2015,7.494430065
SWZ,2015,5.35494723
SXM,2015,
SYC,2015,4.914609909
SYR,2015,
TCA,2015,3.093250036
TCD,2015,2.342831495
TEA,2015,3.583600044
TEC,2015,4.069764972
TGO,2015,3.710979939
THA,2015,3.863976227
TJK,2015,4.967740059
TKM,2015,
TLA,2015,4.447491575
TLS,2015,8.467069626
TMN,2015,3.655835621
TON,2015,
TSA,2015,2.684500098
TSS,2015,3.65860498
TTO,2015,4.424593308
TUN,2015,6.220449924
TUR,2015,4.305500031
TUV,2015,
TZA,2015,4.194865483
UGA,2015,2.32152009
UKR,2015,5.339517275
UMC,2015,4.264559984
URY,2015,4.206369877
USA,2015,4.930630207
UZB,2015,5.494440079
VCT,2015,4.956146348
VEN,2015,
VGB,2015,4.704500198
VIR,2015,
VNM,2015,3.416604497
VUT,2015,5.603380203
WLD,2015,4.216460228
WSM,2015,4.424521217
XKX,2015,
YEM,2015,
ZAF,2015,5.482850075
ZMB,2015,4.624330044
ZWE,2015,
ABW,2016,5.491360188
AFE,2016,4.691999912
AFG,2016,4.543970108
AFW,2016,2.615035459
AGO,2016,2.754936646
ALB,2016,3.962090015
AND,2016,3.237070084
ARB,2016,
ARE,2016,
ARG,2016,5.545489788
ARM,2016,2.75812006
ASM,2016,
ATG,2016,2.171499315
AUS,2016,
AUT,2016,5.509540081
AZE,2016,2.903409958
BDI,2016,4.691999912
BEL,2016,6.486130238
BEN,2016,2.899100065
BFA,2016,
BGD,2016,1.281839967
BGR,2016,
BHR,2016,2.802482903
BHS,2016,2.58786213
BIH,2016,4.264510155
BLR,2016,4.946549892
BLZ,2016,5.726039886
BMU,2016,2.039058742
BOL,2016,8.15060997
BRA,2016,6.314040184
BRB,2016,4.197199821
BRN,2016,4.42539978
BTN,2016,6.40447998
BWA,2016,8.735892964
CAF,2016,1.754088983
CAN,2016,4.816420078
CEB,2016,4.627260208
CHE,2016,4.981639862
CHI,2016,
CHL,2016,5.36646986
CHN,2016,
CIV,2016,3.935930014
CMR,2016,2.562340021
COD,2016,2.118690014
COG,2016,4.871140969
COL,2016,4.477210045
COM,2016,
CPV,2016,4.754759789
CRI,2016,6.893959999
CSS,2016,4.214282275
CUB,2016,9.01309318
CUW,2016,6.234953895
CYM,2016,
CYP,2016,6.11811018
CZE,2016,5.500800133
DEU,2016,4.746310234
DJI,2016,3.922260046
DMA,2016,5.129719519
DNK,2016,7.715340137
DOM,2016,3.850495608
DZA,2016,6.502108435
EAP,2016,3.469069958
EAR,2016,4.001700044
EAS,2016,3.385175524
ECA,2016,4.446125031
ECS,2016,4.833845139
ECU,2016,4.463976688
EGY,2016,
EMU,2016,4.833845139
ERI,2016,
ESP,2016,4.19328022
EST,2016,5.055119991
ETH,2016,5.061514
EUU,2016,4.833845139
FCS,2016,2.958430052
FIN,2016,6.90873003
FJI,2016,4.835902492
FRA,2016,
FRO,2016,
FSM,2016,13.814728
GAB,2016,2.667730897
GBR,2016,5.427959919
GEO,2016,3.523380041
GHA,2016,4.394519806
GIB,2016,
GIN,2016,2.544500113
GMB,2016,2.024430037
GNB,2016,
GNQ,2016,
GRC,2016,
GRD,2016,
GRL,2016,
GTM,2016,2.944740057
GUM,2016,
GUY,2016,4.737750053
HIC,2016,4.799849987
HKG,2016,3.292690039
HND,2016,6.095094921
HPC,2016,3.282579899
HRV,2016,
HTI,2016,1.387760043
HUN,2016,4.615479946
IBD,2016,4.254079819
IBT,2016,3.850495608
IDA,2016,3.358709931
IDB,2016,4.403535491
IDN,2016,1.210234525
IDX,2016,3.255934954
IMN,2016,
IND,2016,4.254079819
INX,2016,
IRL,2016,3.658829927
IRN,2016,3.173969984
IRQ,2016,
ISL,2016,7.432199955
ISR,2016,5.82047987
ITA,2016,3.795490026
JAM,2016,5.314610004
JOR,2016,3.452820063
JPN,2016,3.146430016
KAZ,2016,2.978100061
KEN,2016,4.895180225
KGZ,2016,6.586150169
KHM,2016,
KIR,2016,11.64647338
KNA,2016,3.000761475
KOR,2016,4.333099842
KWT,2016,5.955939588
LAC,2016,4.470593366
LAO,2016,2.774429761
LBN,2016,2.178202708
LBR,2016,2.114796842
LBY,2016,
LCA,2016,5.209579945
LCN,2016,4.414088402
LDC,2016,2.928765059
LIC,2016,2.687190056
LIE,2016,
LKA,2016,3.229290009
LMC,2016,3.92909503
LMY,2016,3.837867752
LSO,2016,7.552474112
LTE,2016,4.364200115
LTU,2016,4.0114398
LUX,2016,
LVA,2016,4.823500156
MAC,2016,3.099529982
MAF,2016,
MAR,2016,5.085301974
MCO,2016,1.371260047
MDA,2016,5.67208004
MDG,2016,2.687190056
MDV,2016,3.661230087
MEA,2016,4.233115077
MEX,2016,4.757959843
MHL,2016,
MIC,2016,4.081140041
MKD,2016,
MLI,2016,3.094779968
MLT,2016,4.955709934
MMR,2016,
MNA,2016,3.922260046
MNE,2016,
MNG,2016,5.183100224
MNP,2016,
MOZ,2016,5.800869942
MRT,2016,1.944059968
MUS,2016,4.882070065
MWI,2016,3.282579899
MYS,2016,4.751920223
NAC,2016,4.799849987
NAM,2016,10.59279485
NCL,2016,
NER,2016,2.958430052
NGA,2016,0.393045646
NIC,2016,4.081140041
NLD,2016,5.389520168
NOR,2016,7.984449863
NPL,2016,3.903209925
NRU,2016,4.822146269
NZL,2016,5.505599976
OED,2016,4.833845139
OMN,2016,
OSS,2016,5.244336542
PAK,2016,2.668040037
PAN,2016,3.322789907
PER,2016,3.813169956
PHL,2016,3.30128109
PLW,2016,
PNG,2016,0.853806396
POL,2016,4.627260208
PRE,2016,2.899100065
PRI,2016,2.7835843
PRK,2016,
PRT,2016,
PRY,2016,3.434979916
PSE,2016,4.982960224
PSS,2016,
PST,2016,4.946549892
PYF,2016,
QAT,2016,
ROU,2016,3.025540113
RUS,2016,3.760440111
RWA,2016,3.434839964
SAS,2016,3.566249967
SAU,2016,
SDN,2016,
SEN,2016,5.113090038
SGP,2016,2.944662589
SLB,2016,
SLE,2016,1.861070037
SLV,2016,3.825239897
SMR,2016,3.026979771
SOM,2016,
SRB,2016,3.50274992
SSA,2016,3.188679934
SSD,2016,1.56539229
SSF,2016,3.282579899
